date,rider_type,rides,season,year,holiday,workingday,day_of_week,weather_type,temp,feels_like,humidity,wind_speed
2012-06-26,registered,6365,U,2012,N,workday,2,1,21.649151,23.250464,0.373333,23.292014000000002
2012-06-27,casual,1077,U,2012,N,workday,3,1,24.7825,26.292272000000004,0.36,18.208925
2012-06-27,registered,6258,U,2012,N,workday,3,1,24.7825,26.292272000000004,0.36,18.208925
2012-06-28,casual,921,U,2012,N,workday,4,1,27.210849000000003,28.583792000000003,0.4225,11.50055
2012-06-28,registered,5958,U,2012,N,workday,4,1,27.210849000000003,28.583792000000003,0.4225,11.50055
2012-06-29,casual,829,U,2012,N,workday,5,1,31.205849,35.916458,0.48875,11.082939000000001
2012-06-29,registered,4634,U,2012,N,workday,5,1,31.205849,35.916458,0.48875,11.082939000000001
2012-06-30,casual,1455,U,2012,N,weekend,6,1,27.955,29.375528000000003,0.60125,10.791756999999999
2012-06-30,registered,4232,U,2012,N,weekend,6,1,27.955,29.375528000000003,0.60125,10.791756999999999
2012-07-01,casual,1421,U,2012,N,weekend,0,1,30.344151000000004,33.541514,0.51875,11.291443000000001
2012-07-01,registered,4110,U,2012,N,weekend,0,1,30.344151000000004,33.541514,0.51875,11.291443000000001
2012-07-02,casual,904,U,2012,N,workday,1,1,28.738349,30.334508000000007,0.447083,13.082889
2012-07-02,registered,5323,U,2012,N,workday,1,1,28.738349,30.334508000000007,0.447083,13.082889
2012-07-03,casual,1052,U,2012,N,workday,2,1,28.699151,30.374899999999997,0.492083,8.457878999999998
2012-07-03,registered,5608,U,2012,N,workday,2,1,28.699151,30.374899999999997,0.492083,8.457878999999998
2012-07-04,casual,2562,U,2012,Y,weekend,3,1,29.090849,32.334242,0.53875,9.041649999999999
2012-07-04,registered,4841,U,2012,Y,weekend,3,1,29.090849,32.334242,0.53875,9.041649999999999
2012-07-05,casual,1405,U,2012,N,workday,4,1,30.8925,34.250222,0.457917,12.999943
2012-07-05,registered,4836,U,2012,N,workday,4,1,30.8925,34.250222,0.457917,12.999943
2012-07-06,casual,1366,U,2012,N,workday,5,1,30.931651000000002,33.667178,0.450833,9.791514
2012-07-06,registered,4841,U,2012,N,workday,5,1,30.931651000000002,33.667178,0.450833,9.791514
2012-07-07,casual,1448,U,2012,N,weekend,6,1,32.498349,37.124258,0.492083,10.958118
2012-07-07,registered,3392,U,2012,N,weekend,6,1,32.498349,37.124258,0.492083,10.958118
2012-07-08,casual,1203,U,2012,N,weekend,0,1,30.6575,36.166136,0.57375,8.417143
2012-07-08,registered,3469,U,2012,N,weekend,0,1,30.6575,36.166136,0.57375,8.417143
2012-07-09,casual,998,U,2012,N,workday,1,2,25.409151,27.167564,0.683333,12.125325
2012-07-09,registered,5571,U,2012,N,workday,1,2,25.409151,27.167564,0.683333,12.125325
2012-07-10,casual,954,U,2012,N,workday,2,2,25.879151,27.876536,0.6675,10.166379000000001
2012-07-10,registered,5336,U,2012,N,workday,2,2,25.879151,27.876536,0.6675,10.166379000000001
2012-07-11,casual,975,U,2012,N,workday,3,1,25.683349,26.917886000000003,0.633333,10.166111
2012-07-11,registered,6289,U,2012,N,workday,3,1,25.683349,26.917886000000003,0.633333,10.166111
2012-07-12,casual,1032,U,2012,N,workday,4,1,25.644151,27.209077999999998,0.529583,9.833924999999999
2012-07-12,registered,6414,U,2012,N,workday,4,1,25.644151,27.209077999999998,0.529583,9.833924999999999
2012-07-13,casual,1511,U,2012,N,workday,5,2,26.388348999999998,28.083578000000003,0.485833,5.41695
2012-07-13,registered,5988,U,2012,N,workday,5,2,26.388348999999998,28.083578000000003,0.485833,5.41695
2012-07-14,casual,2355,U,2012,N,weekend,6,2,25.056651000000002,27.958772000000003,0.699167,9.626493
2012-07-14,registered,4614,U,2012,N,weekend,6,2,25.056651000000002,27.958772000000003,0.699167,9.626493
2012-07-15,casual,1920,U,2012,N,weekend,0,1,27.054150999999997,30.542936000000005,0.717917,11.166689
2012-07-15,registered,4111,U,2012,N,weekend,0,1,27.054150999999997,30.542936000000005,0.717917,11.166689
2012-07-16,casual,1088,U,2012,N,workday,1,1,27.876651000000003,31.792250000000003,0.645,11.000529
2012-07-16,registered,5742,U,2012,N,workday,1,1,27.876651000000003,31.792250000000003,0.645,11.000529
2012-07-17,casual,921,U,2012,N,workday,2,1,30.461650999999996,33.875078,0.505833,7.666743
2012-07-17,registered,5865,U,2012,N,workday,2,1,30.461650999999996,33.875078,0.505833,7.666743
2012-07-18,casual,799,U,2012,N,workday,3,1,29.286651,33.208478,0.577083,9.208614
2012-07-18,registered,4914,U,2012,N,workday,3,1,29.286651,33.208478,0.577083,9.208614
2012-07-19,casual,888,U,2012,N,workday,4,1,28.189999999999998,31.166372000000003,0.600417,11.083743
2012-07-19,registered,5703,U,2012,N,workday,4,1,28.189999999999998,31.166372000000003,0.600417,11.083743
2012-07-20,casual,747,U,2012,N,workday,5,2,23.294151,24.459650000000003,0.844167,14.000789000000001
2012-07-20,registered,5123,U,2012,N,workday,5,2,23.294151,24.459650000000003,0.844167,14.000789000000001
2012-07-21,casual,1264,U,2012,N,weekend,6,3,20.004150999999997,20.294191999999995,0.865417,14.2911
2012-07-21,registered,3195,U,2012,N,weekend,6,3,20.004150999999997,20.294191999999995,0.865417,14.2911
2012-07-22,casual,2544,U,2012,N,weekend,0,2,23.3725,25.126250000000006,0.7625,6.2926936
2012-07-22,registered,4866,U,2012,N,weekend,0,2,23.3725,25.126250000000006,0.7625,6.2926936
2012-07-23,casual,1135,U,2012,N,workday,1,1,26.858348999999997,29.541122,0.694167,9.291761
2012-07-23,registered,5831,U,2012,N,workday,1,1,26.858348999999997,29.541122,0.694167,9.291761
2012-07-24,casual,1140,U,2012,N,workday,2,1,27.289150999999997,30.625700000000002,0.655,14.167418
2012-07-24,registered,6452,U,2012,N,workday,2,1,27.289150999999997,30.625700000000002,0.655,14.167418
2012-07-25,casual,1383,U,2012,N,workday,3,1,26.035849,27.167564,0.45,11.0416
2012-07-25,registered,6790,U,2012,N,workday,3,1,26.035849,27.167564,0.45,11.0416
2012-07-26,casual,1036,U,2012,N,workday,4,1,28.503349,32.791358,0.596667,19.082470999999998
2012-07-26,registered,5825,U,2012,N,workday,4,1,28.503349,32.791358,0.596667,19.082470999999998
2012-07-27,casual,1259,U,2012,N,workday,5,1,28.738349,32.458322,0.594583,10.250464
2012-07-27,registered,5645,U,2012,N,workday,5,1,28.738349,32.458322,0.594583,10.250464
2012-07-28,casual,2234,U,2012,N,weekend,6,1,27.524150999999996,30.041863999999997,0.613333,10.542449999999999
2012-07-28,registered,4451,U,2012,N,weekend,6,1,27.524150999999996,30.041863999999997,0.613333,10.542449999999999
2012-07-29,casual,2153,U,2012,N,weekend,0,1,25.918349,28.083578000000003,0.62375,11.416532
2012-07-29,registered,4444,U,2012,N,weekend,0,1,25.918349,28.083578000000003,0.62375,11.416532
2012-07-30,casual,1040,U,2012,N,workday,1,1,26.349151,29.209142,0.66875,10.292339
2012-07-30,registered,6065,U,2012,N,workday,1,1,26.349151,29.209142,0.66875,10.292339
2012-07-31,casual,968,U,2012,N,workday,2,1,25.526651,27.751136000000002,0.704167,11.083475
2012-07-31,registered,6248,U,2012,N,workday,2,1,25.526651,27.751136000000002,0.704167,11.083475
2012-08-01,casual,1074,U,2012,N,workday,3,1,25.722500000000004,28.042327999999998,0.6775,9.458993
2012-08-01,registered,6506,U,2012,N,workday,3,1,25.722500000000004,28.042327999999998,0.6775,9.458993
2012-08-02,casual,983,U,2012,N,workday,4,1,27.3675,30.667808,0.659583,8.666718
2012-08-02,registered,6278,U,2012,N,workday,4,1,27.3675,30.667808,0.659583,8.666718
2012-08-03,casual,1328,U,2012,N,workday,5,2,27.994151000000002,31.709222000000004,0.6425,14.458064
2012-08-03,registered,5847,U,2012,N,workday,5,2,27.994151000000002,31.709222000000004,0.6425,14.458064
2012-08-04,casual,2345,U,2012,N,weekend,6,1,29.286651,33.583622,0.613333,17.249686
2012-08-04,registered,4479,U,2012,N,weekend,6,1,29.286651,33.583622,0.613333,17.249686
2012-08-05,casual,1707,U,2012,N,weekend,0,1,28.150849,32.251214000000004,0.6525,19.458206999999998
2012-08-05,registered,3757,U,2012,N,weekend,0,1,28.150849,32.251214000000004,0.6525,19.458206999999998
2012-08-06,casual,1233,U,2012,N,workday,1,2,27.3675,30.876236000000006,0.654167,8.666718
2012-08-06,registered,5780,U,2012,N,workday,1,2,27.3675,30.876236000000006,0.654167,8.666718
2012-08-07,casual,1278,U,2012,N,workday,2,2,26.584151,30.042986000000006,0.70375,7.8328359999999995
2012-08-07,registered,5995,U,2012,N,workday,2,2,26.584151,30.042986000000006,0.70375,7.8328359999999995
2012-08-08,casual,1263,U,2012,N,workday,3,2,27.25,30.709322,0.672917,7.4169
2012-08-08,registered,6271,U,2012,N,workday,3,2,27.25,30.709322,0.672917,7.4169
2012-08-09,casual,1196,U,2012,N,workday,4,1,27.524150999999996,30.167528000000004,0.620417,10.458699999999999
2012-08-09,registered,6090,U,2012,N,workday,4,1,27.524150999999996,30.167528000000004,0.620417,10.458699999999999
2012-08-10,casual,1065,U,2012,N,workday,5,2,25.644151,28.084172000000002,0.715833,16.000471
2012-08-10,registered,4721,U,2012,N,workday,5,2,25.644151,28.084172000000002,0.715833,16.000471
2012-08-11,casual,2247,U,2012,N,weekend,6,2,24.5475,26.125622,0.732917,13.834093
2012-08-11,registered,4052,U,2012,N,weekend,6,2,24.5475,26.125622,0.732917,13.834093
2012-08-12,casual,2182,U,2012,N,weekend,0,1,24.939151000000003,26.542214,0.530417,8.208304
2012-08-12,registered,4362,U,2012,N,weekend,0,1,24.939151000000003,26.542214,0.530417,8.208304
2012-08-13,casual,1207,U,2012,N,workday,1,1,25.879151,27.708764000000002,0.545417,9.126204
2012-08-13,registered,5676,U,2012,N,workday,1,1,25.879151,27.708764000000002,0.545417,9.126204
2012-08-14,casual,1128,U,2012,N,workday,2,1,26.153349,28.667414,0.686667,11.333586
2012-08-14,registered,5656,U,2012,N,workday,2,1,26.153349,28.667414,0.686667,11.333586
2012-08-15,casual,1198,U,2012,N,workday,3,1,25.213349,27.166441999999996,0.619583,11.374657000000001
2012-08-15,registered,6149,U,2012,N,workday,3,1,25.213349,27.166441999999996,0.619583,11.374657000000001
2012-08-16,casual,1338,U,2012,N,workday,4,1,25.800849,27.209408000000003,0.519167,9.500332
2012-08-16,registered,6267,U,2012,N,workday,4,1,25.800849,27.209408000000003,0.519167,9.500332
2012-08-17,casual,1483,U,2012,N,workday,5,1,25.996651,-0.0015999999999998238,0.570833,15.500718000000001
2012-08-17,registered,5665,U,2012,N,workday,5,1,25.996651,-0.0015999999999998238,0.570833,15.500718000000001
2012-08-18,casual,2827,U,2012,N,weekend,6,1,23.881650999999998,24.792686000000003,0.603333,11.917089
2012-08-18,registered,5038,U,2012,N,weekend,6,1,23.881650999999998,24.792686000000003,0.603333,11.917089
2012-08-19,casual,1208,U,2012,N,weekend,0,2,21.884151,23.834564,0.711667,5.79215
2012-08-19,registered,3341,U,2012,N,weekend,0,2,21.884151,23.834564,0.711667,5.79215
2012-08-20,casual,1026,U,2012,N,workday,1,2,21.884151,23.333822000000005,0.734167,8.708593
2012-08-20,registered,5504,U,2012,N,workday,1,2,21.884151,23.333822000000005,0.734167,8.708593
2012-08-21,casual,1081,U,2012,N,workday,2,1,22.510849000000004,23.667650000000002,0.67375,4.8756436
2012-08-21,registered,5925,U,2012,N,workday,2,1,22.510849000000004,23.667650000000002,0.67375,4.8756436
2012-08-22,casual,1094,U,2012,N,workday,3,1,23.3725,25.042364,0.677083,4.708981100000001
2012-08-22,registered,6281,U,2012,N,workday,3,1,23.3725,25.042364,0.677083,4.708981100000001
2012-08-23,casual,1363,U,2012,N,workday,4,1,24.704151000000003,26.042528000000004,0.635833,5.6679186
2012-08-23,registered,6402,U,2012,N,workday,4,1,24.704151000000003,26.042528000000004,0.635833,5.6679186
2012-08-24,casual,1325,U,2012,N,workday,5,2,25.0175,26.708600000000004,0.615,4.8337686
2012-08-24,registered,6257,U,2012,N,workday,5,2,25.0175,26.708600000000004,0.615,4.8337686
2012-08-25,casual,1829,U,2012,N,weekend,6,2,23.098349,24.833936,0.712917,16.375336
2012-08-25,registered,4224,U,2012,N,weekend,6,2,23.098349,24.833936,0.712917,16.375336
2012-08-26,casual,1483,U,2012,N,weekend,0,2,22.706651,23.335735999999997,0.845833,15.333486
2012-08-26,registered,3772,U,2012,N,weekend,0,2,22.706651,23.335735999999997,0.845833,15.333486
2012-08-27,casual,989,U,2012,N,workday,1,1,25.056651000000002,27.209408000000003,0.730417,8.625110999999999
2012-08-27,registered,5928,U,2012,N,workday,1,1,25.056651000000002,27.209408000000003,0.730417,8.625110999999999
2012-08-28,casual,935,U,2012,N,workday,2,1,26.231651,27.9593,0.62,12.791975
2012-08-28,registered,6105,U,2012,N,workday,2,1,26.231651,27.9593,0.62,12.791975
2012-08-29,casual,1177,U,2012,N,workday,3,1,24.195,25.958377999999996,0.552083,7.541653999999999
2012-08-29,registered,6520,U,2012,N,workday,3,1,24.195,25.958377999999996,0.552083,7.541653999999999
2012-08-30,casual,1172,U,2012,N,workday,4,1,25.213349,27.083413999999998,0.590417,5.1668189
2012-08-30,registered,6541,U,2012,N,workday,4,1,25.213349,27.083413999999998,0.590417,5.1668189
2012-08-31,casual,1433,U,2012,N,workday,5,1,27.915849,29.5004,0.5875,11.291711
2012-08-31,registered,5917,U,2012,N,workday,5,1,27.915849,29.5004,0.5875,11.291711
2012-09-01,casual,2352,U,2012,N,weekend,6,2,27.406651000000004,30.375163999999998,0.638333,7.5835289999999995
2012-09-01,registered,3788,U,2012,N,weekend,6,2,27.406651000000004,30.375163999999998,0.638333,7.5835289999999995
2012-09-02,casual,2613,U,2012,N,weekend,0,2,24.743349000000002,26.834000000000003,0.815,4.2927436
2012-09-02,registered,3197,U,2012,N,weekend,0,2,24.743349000000002,26.834000000000003,0.815,4.2927436
2012-09-03,casual,1965,U,2012,Y,weekend,1,1,25.252499999999998,27.667514000000004,0.790833,10.125107
2012-09-03,registered,4069,U,2012,Y,weekend,1,1,25.252499999999998,27.667514000000004,0.790833,10.125107
2012-09-04,casual,867,U,2012,N,workday,2,1,26.114151,29.334608000000003,0.755,15.833507000000001
2012-09-04,registered,5997,U,2012,N,workday,2,1,26.114151,29.334608000000003,0.755,15.833507000000001
2012-09-05,casual,832,U,2012,N,workday,3,1,26.623348999999997,30.792878,0.74125,12.583136
2012-09-05,registered,6280,U,2012,N,workday,3,1,26.623348999999997,30.792878,0.74125,12.583136
2012-09-06,casual,611,U,2012,N,workday,4,2,24.743349000000002,27.251714000000007,0.810417,9.542207
2012-09-06,registered,5592,U,2012,N,workday,4,2,24.743349000000002,27.251714000000007,0.810417,9.542207
2012-09-07,casual,1045,U,2012,N,workday,5,1,25.056651000000002,27.375464,0.73625,11.500282
2012-09-07,registered,6459,U,2012,N,workday,5,1,25.056651000000002,27.375464,0.73625,11.500282
2012-09-08,casual,1557,U,2012,N,weekend,6,2,22.980849,24.333986000000003,0.799167,18.833968000000002
2012-09-08,registered,4419,U,2012,N,weekend,6,2,22.980849,24.333986000000003,0.799167,18.833968000000002
2012-09-09,casual,2570,U,2012,N,weekend,0,1,20.669999999999998,22.209050000000005,0.5475,15.041232
2012-09-09,registered,5657,U,2012,N,weekend,0,1,20.669999999999998,22.209050000000005,0.5475,15.041232
2012-09-10,casual,1118,U,2012,N,workday,1,1,19.416650999999998,21.333163999999996,0.50375,17.333771000000002
2012-09-10,registered,6407,U,2012,N,workday,1,1,19.416650999999998,21.333163999999996,0.50375,17.333771000000002
2012-09-11,casual,1070,U,2012,N,workday,2,1,19.142500000000002,20.583272,0.52,6.1676314
2012-09-11,registered,6697,U,2012,N,workday,2,1,19.142500000000002,20.583272,0.52,6.1676314
2012-09-12,casual,1050,U,2012,N,workday,3,1,20.160849,21.62495,0.577083,8.833682
2012-09-12,registered,6820,U,2012,N,workday,3,1,20.160849,21.62495,0.577083,8.833682
2012-09-13,casual,1054,U,2012,N,workday,4,1,20.7875,22.250828,0.637083,5.5422936
2012-09-13,registered,6750,U,2012,N,workday,4,1,20.7875,22.250828,0.637083,5.5422936
2012-09-14,casual,1379,U,2012,N,workday,5,1,21.766651000000003,23.209478000000004,0.6725,6.9588209999999995
2012-09-14,registered,6630,U,2012,N,workday,5,1,21.766651000000003,23.209478000000004,0.6725,6.9588209999999995
2012-09-15,casual,3160,U,2012,N,weekend,6,1,20.591651,22.667222000000002,0.501667,16.583907
2012-09-15,registered,5554,U,2012,N,weekend,6,1,20.591651,22.667222000000002,0.501667,16.583907
2012-09-16,casual,2166,U,2012,N,weekend,0,1,19.259999999999998,21.166249999999998,0.57,6.042281099999999
2012-09-16,registered,5167,U,2012,N,weekend,0,1,19.259999999999998,21.166249999999998,0.57,6.042281099999999
2012-09-17,casual,1022,U,2012,N,workday,1,2,19.299151000000002,20.5013,0.734583,10.166713999999999
2012-09-17,registered,5847,U,2012,N,workday,1,2,19.299151000000002,20.5013,0.734583,10.166713999999999
2012-09-18,casual,371,U,2012,N,workday,2,2,21.296651,21.294421999999997,0.8725,23.958329
2012-09-18,registered,3702,U,2012,N,workday,2,2,21.296651,21.294421999999997,0.8725,23.958329
2012-09-19,casual,788,U,2012,N,workday,3,1,17.9675,19.666663999999997,0.536667,14.416725
2012-09-19,registered,6803,U,2012,N,workday,3,1,17.9675,19.666663999999997,0.536667,14.416725
2012-09-20,casual,939,U,2012,N,workday,4,1,17.693349,19.124671999999997,0.618333,7.917189
2012-09-20,registered,6781,U,2012,N,workday,4,1,17.693349,19.124671999999997,0.618333,7.917189
2012-09-21,casual,1250,U,2012,N,workday,5,1,20.160849,21.750086000000003,0.66875,10.333343000000001
2012-09-21,registered,6917,U,2012,N,workday,5,1,20.160849,21.750086000000003,0.66875,10.333343000000001
2012-09-22,casual,2512,U,2012,N,weekend,6,1,22.55,24.292208000000002,0.646667,19.000061
2012-09-22,registered,5883,U,2012,N,weekend,6,1,22.55,24.292208000000002,0.646667,19.000061
2012-09-23,casual,2454,F,2012,N,weekend,0,1,16.870849000000003,18.249578,0.467083,14.958286000000001
2012-09-23,registered,5453,F,2012,N,weekend,0,1,16.870849000000003,18.249578,0.467083,14.958286000000001
2012-09-24,casual,1001,F,2012,N,workday,1,1,16.165849,17.165858,0.492917,9.541068000000001
2012-09-24,registered,6435,F,2012,N,workday,1,1,16.165849,17.165858,0.492917,9.541068000000001
2012-09-25,casual,845,F,2012,N,workday,2,1,17.85,19.915813999999997,0.57,15.833507000000001
2012-09-25,registered,6693,F,2012,N,workday,2,1,17.85,19.915813999999997,0.57,15.833507000000001
2012-09-26,casual,787,F,2012,N,workday,3,1,21.845,23.376458,0.630833,16.3748
2012-09-26,registered,6946,F,2012,N,workday,3,1,21.845,23.376458,0.630833,16.3748
2012-09-27,casual,751,F,2012,N,workday,4,2,22.55,24.126350000000002,0.690833,9.000914
2012-09-27,registered,6642,F,2012,N,workday,4,2,22.55,24.126350000000002,0.690833,9.000914
2012-09-28,casual,1045,F,2012,N,workday,5,2,21.100849,22.666958,0.69,10.999993
2012-09-28,registered,6370,F,2012,N,workday,5,2,21.100849,22.666958,0.69,10.999993
2012-09-29,casual,2589,F,2012,N,weekend,6,1,17.4975,18.999536,0.542917,15.249468
2012-09-29,registered,5966,F,2012,N,weekend,6,1,17.4975,18.999536,0.542917,15.249468
2012-09-30,casual,2015,F,2012,N,weekend,0,1,16.753349,18.165757999999997,0.583333,9.042186
2012-09-30,registered,4874,F,2012,N,weekend,0,1,16.753349,18.165757999999997,0.583333,9.042186
2012-10-01,casual,763,F,2012,N,workday,1,2,16.479150999999998,17.792,0.649167,6.0838814
2012-10-01,registered,6015,F,2012,N,workday,1,2,16.479150999999998,17.792,0.649167,6.0838814
2012-10-02,casual,315,F,2012,N,workday,2,3,19.769151,19.793977999999996,0.871667,6.9998249999999995
2012-10-02,registered,4324,F,2012,N,workday,2,3,19.769151,19.793977999999996,0.871667,6.9998249999999995
2012-10-03,casual,728,F,2012,N,workday,3,2,22.9025,23.542778,0.79375,4.4585686
2012-10-03,registered,6844,F,2012,N,workday,3,2,22.9025,23.542778,0.79375,4.4585686
2012-10-04,casual,891,F,2012,N,workday,4,2,22.9025,24.126350000000002,0.722917,7.875582
2012-10-04,registered,6437,F,2012,N,workday,4,2,22.9025,24.126350000000002,0.722917,7.875582
2012-10-05,casual,1516,F,2012,N,workday,5,1,20.905,22.292341999999998,0.6275,7.12545
2012-10-05,registered,6640,F,2012,N,workday,5,1,20.905,22.292341999999998,0.6275,7.12545
2012-10-06,casual,3031,F,2012,N,weekend,6,1,18.045848999999997,19.542386,0.664167,17.957675000000002
2012-10-06,registered,4934,F,2012,N,weekend,6,1,18.045848999999997,19.542386,0.664167,17.957675000000002
2012-10-07,casual,781,F,2012,N,weekend,0,2,11.544151,11.707657999999999,0.708333,9.457854000000001
2012-10-07,registered,2729,F,2012,N,weekend,0,2,11.544151,11.707657999999999,0.708333,9.457854000000001
2012-10-08,casual,874,F,2012,Y,weekend,1,2,10.016651,9.582128,0.709583,12.708492999999999
2012-10-08,registered,4604,F,2012,Y,weekend,1,2,10.016651,9.582128,0.709583,12.708492999999999
2012-10-09,casual,601,F,2012,N,workday,2,2,12.993348999999998,12.915392,0.761667,12.7501
2012-10-09,registered,5791,F,2012,N,workday,2,2,12.993348999999998,12.915392,0.761667,12.7501
2012-10-10,casual,780,F,2012,N,workday,3,1,16.165849,17.207372,0.630833,12.584007
2012-10-10,registered,6911,F,2012,N,workday,3,1,16.165849,17.207372,0.630833,12.584007
2012-10-11,casual,834,F,2012,N,workday,4,1,12.445,12.457022000000002,0.463333,12.166932000000001
2012-10-11,registered,6736,F,2012,N,workday,4,1,12.445,12.457022000000002,0.463333,12.166932000000001
2012-10-12,casual,1060,F,2012,N,workday,5,1,12.5625,12.582685999999999,0.539167,15.751164
2012-10-12,registered,6222,F,2012,N,workday,5,1,12.5625,12.582685999999999,0.539167,15.751164
2012-10-13,casual,2252,F,2012,N,weekend,6,1,10.486650999999998,9.832136000000002,0.494583,9.791514
2012-10-13,registered,4857,F,2012,N,weekend,6,1,10.486650999999998,9.832136000000002,0.494583,9.791514
2012-10-14,casual,2080,F,2012,N,weekend,0,1,16.518349,17.541463999999998,0.640417,18.667004000000002
2012-10-14,registered,4559,F,2012,N,weekend,0,1,16.518349,17.541463999999998,0.640417,18.667004000000002
2012-10-15,casual,760,F,2012,N,workday,1,2,18.398349,19.5839,0.7075,19.834478999999998
2012-10-15,registered,5115,F,2012,N,workday,1,2,18.398349,19.5839,0.7075,19.834478999999998
2012-10-16,casual,922,F,2012,N,workday,2,1,14.011651,14.415835999999999,0.558333,12.208807
2012-10-16,registered,6612,F,2012,N,workday,2,1,14.011651,14.415835999999999,0.558333,12.208807
2012-10-17,casual,979,F,2012,N,workday,3,1,13.424150999999998,13.707128,0.692917,6.791857
2012-10-17,registered,6482,F,2012,N,workday,3,1,13.424150999999998,13.707128,0.692917,6.791857
2012-10-18,casual,1008,F,2012,N,workday,4,2,16.557499999999997,17.83325,0.728333,15.874779
2012-10-18,registered,6501,F,2012,N,workday,4,2,16.557499999999997,17.83325,0.728333,15.874779
2012-10-19,casual,753,F,2012,N,workday,5,2,18.476651,19.501136000000002,0.815,9.041917999999999
2012-10-19,registered,4671,F,2012,N,workday,5,2,18.476651,19.501136000000002,0.815,9.041917999999999
2012-10-20,casual,2806,F,2012,N,weekend,6,1,14.755849000000001,15.207571999999999,0.572917,7.874979
2012-10-20,registered,5284,F,2012,N,weekend,6,1,14.755849000000001,15.207571999999999,0.572917,7.874979
2012-10-21,casual,2132,F,2012,N,weekend,0,1,13.815849,14.124313999999998,0.51,11.125618000000001
2012-10-21,registered,4692,F,2012,N,weekend,0,1,13.815849,14.124313999999998,0.51,11.125618000000001
2012-10-22,casual,830,F,2012,N,workday,1,1,14.912499999999998,15.874171999999998,0.568333,5.4593811
2012-10-22,registered,6228,F,2012,N,workday,1,1,14.912499999999998,15.874171999999998,0.568333,5.4593811
2012-10-23,casual,841,F,2012,N,workday,2,1,17.575848999999998,19.000064000000002,0.641667,6.3345686
2012-10-23,registered,6625,F,2012,N,workday,2,1,17.575848999999998,19.000064000000002,0.641667,6.3345686
2012-10-24,casual,795,F,2012,N,workday,3,1,19.6125,20.875586,0.63625,4.8762064
2012-10-24,registered,6898,F,2012,N,workday,3,1,19.6125,20.875586,0.63625,4.8762064
2012-10-25,casual,875,F,2012,N,workday,4,2,17.85,18.959408000000003,0.800417,8.333125
2012-10-25,registered,6484,F,2012,N,workday,4,2,17.85,18.959408000000003,0.800417,8.333125
2012-10-26,casual,1182,F,2012,N,workday,5,2,17.654151,18.5015,0.807083,8.875289
2012-10-26,registered,6262,F,2012,N,workday,5,2,17.654151,18.5015,0.807083,8.875289
2012-10-27,casual,2643,F,2012,N,weekend,6,2,16.91,17.998777999999994,0.72,15.791364000000002
2012-10-27,registered,5209,F,2012,N,weekend,6,2,16.91,17.998777999999994,0.72,15.791364000000002
2012-10-28,casual,998,F,2012,N,weekend,0,2,14.442499999999999,14.872886000000001,0.694583,26.666535999999997
2012-10-28,registered,3461,F,2012,N,weekend,0,2,14.442499999999999,14.872886000000001,0.694583,26.666535999999997
2012-10-29,casual,2,F,2012,N,workday,1,3,12.68,13.000399999999999,0.88,23.9994
2012-10-29,registered,20,F,2012,N,workday,1,3,12.68,13.000399999999999,0.88,23.9994
2012-10-30,casual,87,F,2012,N,workday,2,2,6.954554000000002,4.453993999999998,0.825455,14.271603
2012-10-30,registered,1009,F,2012,N,workday,2,2,6.954554000000002,4.453993999999998,0.825455,14.271603
2012-10-31,casual,419,F,2012,N,workday,3,2,8.802499999999998,7.832599999999999,0.666667,11.166689
2012-10-31,registered,5147,F,2012,N,workday,3,2,8.802499999999998,7.832599999999999,0.666667,11.166689
2012-11-01,casual,466,F,2012,N,workday,4,2,9.194151000000002,8.416172,0.581667,10.542182
2012-11-01,registered,5520,F,2012,N,workday,4,2,9.194151000000002,8.416172,0.581667,10.542182
2012-11-02,casual,618,F,2012,N,workday,5,1,8.684999999999999,7.498772000000002,0.522083,17.833725
2012-11-02,registered,5229,F,2012,N,workday,5,1,8.684999999999999,7.498772000000002,0.522083,17.833725
2012-11-03,casual,1029,F,2012,N,weekend,6,2,8.136651,5.373836000000001,0.49125,18.125443
2012-11-03,registered,4109,F,2012,N,weekend,6,2,8.136651,5.373836000000001,0.49125,18.125443
2012-11-04,casual,1201,F,2012,N,weekend,0,1,7.314150999999999,5.749507999999999,0.532917,12.000236
2012-11-04,registered,3906,F,2012,N,weekend,0,1,7.314150999999999,5.749507999999999,0.532917,12.000236
2012-11-05,casual,378,F,2012,N,workday,1,1,7.000848999999999,4.33295,0.494167,15.833775000000001
2012-11-05,registered,4881,F,2012,N,workday,1,1,7.000848999999999,4.33295,0.494167,15.833775000000001
2012-11-06,casual,466,F,2012,N,workday,2,1,5.1991510000000005,2.5834220000000023,0.567083,11.625371
2012-11-06,registered,5220,F,2012,N,workday,2,1,5.1991510000000005,2.5834220000000023,0.567083,11.625371
2012-11-07,casual,326,F,2012,N,workday,3,2,5.904151000000001,2.124986,0.5475,20.375236
2012-11-07,registered,4709,F,2012,N,workday,3,2,5.904151000000001,2.124986,0.5475,20.375236
2012-11-08,casual,340,F,2012,N,workday,4,1,8.552177999999998,6.564806000000001,0.333478,23.304945
2012-11-08,registered,4975,F,2012,N,workday,4,1,8.552177999999998,6.564806000000001,0.333478,23.304945
2012-11-09,casual,709,F,2012,N,workday,5,1,8.998349000000001,7.4572579999999995,0.540833,14.375386
2012-11-09,registered,5283,F,2012,N,workday,5,1,8.998349000000001,7.4572579999999995,0.540833,14.375386
